label,tweet
0,@SouthwestAir yep. 99.99999999% certain it was on that flight.
0,@united @FernHeinig18 your delay is due to your own making. We have now been back to the gate multiple times. Maybe take accountability
0,@united @44Stocker my wife Sarah stocker did also called but could not connect me to customer service
0,@usairways I have been on hold for over 3 hours.  Please help! http://t.co/tyXAZtMQ1U
0,"@SouthwestAir couldn't make flight, funds forfeited as a no show!! Was trying to book another flight using those funds, I'm out."
0,"@USAirways i have never been treated so poorly by an airline in my life, as a military family we do alot of flying.."
0,@AmericanAir can you?
1,@USairways Since I am a loyal USAir customer I am sure that they will make this up to me-right now I want to get home &amp; back to work.
0,@united stuck here in IAH waiting on flight 253 to Honolulu for 7 hours due to maintenance issues. Could we have gotten a new plane!?!? Fail
0,@USAirways how do I get off my plane and wait over an hour and a half to speak to someone about reFlight Booking Problems?
0,@USAirways Thanks for Cancelled Flighting my flight tomorrow and not reFlight Booking Problems me on another one. #usairwaysfail
0,@USAirways what is wrong with you guys and your inability to get planes in and out of Philly on time. Our pilot gave us a answer that was bs
0,@USAirways I followed you complaint procedure only to get a run around.  Your service SUCKS #usairwayssuck
0,"@united Not to belabor my point,but shouldn't I be able to put a laptop bag above my seat?  Why is it announced to leave it for rollers? Thx"
0,"@USAirways how is it that the airport (DCA) and the airline mess up our flights, but also will not cover our hotel costs? At DCA for 5hrs..."
0,@AmericanAir we're still stucked in the airport. #AADelay #AA919
0,@united We've had a ton of problems with getting our bags and have been given the run around for a day. Whats up with that?
0,"@americanair Plz bring more agents up to DFW AA Cstmr srvc ctr gates A, there are only 2 agents and 100+ ppl... http://t.co/uCvEU2hurZ"
0,@USAirways so far I've gotten six different answers
1,"@united - thanks for your help...got me what I need, but its an issue with @_austrian . I guess I sit awhile longer."
0,@USAirways had to Cancelled Flight 4 of my flights because my versace biceps wouldn't stow completely under the seat in front of me.
0,@USAirways three hour wait and counting waiting for reservations on the phone. Are you serious!?
0,@AmericanAir you guys are killing me. http://t.co/22iPGeIcSm
1,@AmericanAir no kidding! Gonna take some beating on the apron... And there are some good lookin' planes out there!
1,@AmericanAir thanks to Marie for reFlight Booking Problems me and my friends!!! I'm Cali bound thanks to this sweet angel! #blessed
1,"@AmericanAir LTALJX, from DCA to OMA this morning. All of the staff that helped me fix my problem were so helpful. #goodthingscome #thanks"
0,"@SouthwestAir After multiple attempts, I was finally able to submit them Late Flight last night."
0,@USAirways only happened because u couldn't get us home the next day. #flydelta #flysouthwest #flyjetblue #theyareallbetter #stillnobags
1,@united thanks for moving my dad on to my my mom's flight. You helped make his birthday start with #FriendlyFriday Awesomeness! 4 paws up!
1,"@JetBlue 162, SMF to JFK!"
0,@USAirways on hold for 2 hours. You know what just keep my money
0,@united really enjoying my Sunday on hold...over 1 hour. Perhaps a better client experience is needed. http://t.co/8VnCKgZxl1
0,@USAirways Thanks for the info but have been trying for over 24hrs and no luck. Flight dep. Today. Need 2 change 2 tomorrow or Thursday
0,@AmericanAir @dfwairport listening to all the flights taking off over my house and kicking myself for Flight Booking Problems an AM flight tomorrow. Iceday?
0,@SouthwestAir my flight was delayed 4 hrs. I'm 5 months pregnant &amp; supposed to be caring for my mom whose in surgery now. Very upset.
0,@USAirways I didn't take my original flight. I was suppose to arrive last night than by 2:00pm today. Didn't get in til 5
0,"@AmericanAir followed. I tried to @USAirways record locator number, gave me an error code"
0,@USAirways No flights out of Philly because of system wide tech issue.   @CBSPhilly
0,@USAirways but in the meantime I'll be sleeping on a park bench on dadeland st.  Thanks guys!
0,@JetBlue we were supposed to be Vieques by 3pm
0,@AmericanAir I understand the need to drain the lavatory fearing freezing but why no policy on checking that before boarding? smh come on...
1,@JetBlue Done! Also looks like you opened some up on my flight to Vegas on Sunday! 💙
0,@SouthwestAir what to do when you show up to your destination with no clothes in your suitcase? #nakedmeetings #awkward
0,@USAirways now my rebooked connection is delayed.
1,@JetBlue Love you guys😍😍😍 http://t.co/3X9NRUOvtS
0,"@SouthwestAir WTF, my flight was delayed and then I go to board and my boarding pass has disappeared from the Southwest app!"
0,@AmericanAir AA919 flight attendant freaks out and leaves aircraft as passengers react to a 24h delay and cattle treatment. Surreal!
0,@united Your website deserves a new design. #html5 FTW!
0,"@AmericanAir machines are broken, lines are out the door for self service, cust. Support, and bag check in."
1,@JetBlue I would go to Las Vegas. It is gorgeous and I go there every year and I fly with you guys Vegas is gorgeous &amp; so much to do there.🌴
0,@SouthwestAir your phone lines suck. I have a dilemma.
0,@AmericanAir this merger with @USAirways @usairwis a cluster of inefficiency and misinformation.  When is it going to be done?
0,@JetBlue @Cinnabon the two of you should team up to serve cinnabons on the flights!!!! #BonsInTheSky
0,"@AmericanAir why can't you hire a staff that is helpful, informed and nice to it's customers?"
0,@USAirways 40 minutes to put my TSA number in… 40 mins… and stop holding people hostage with requiring a dividends miles acct. @tsa
0,@JetBlue needs to get its act together in #PHX
0,"@AmericanAir lies,lies,lies.  Worst travel experience of my life. Day 2 no clothes on vaca.  #lostluggage #unprofessional #pit #mia"
0,@SouthwestAir are ur flight still Cancelled Flight from nashville tn today and tomorrow to Dallas TX? I been waiting on phone to ur office for 40 min.
0,@SouthwestAir I already follow you and can't DM because u need to follow me back
0,@AmericanAir I need a flight out tonight. Isn't there anything else?
0,@JetBlue 4 hr delay on flight to JFK via Tampa &amp; worst customer service in San Juan airport. This after app not working all day.
0,"@USAirways ""Able""? Does that mean not having private conversations and not helping those w/ luggage that won't fit overhead?"
0,.@united we rebooked. But @casleah and I had to split up and take different flights because a pilot ran out of hours? Frustrating.
0,@USAirways that website does not give correct info said my bag was in Miami was in key west the entire time..I got the run around for 2 days
0,"@united you Cancelled Flight my flight. I wait in line to get rebooked, when I'm at the front you make me go to another gate and I lose my place."
0,@united any chance you can troubleshoot check ins at @FlyYOW ? We're at 20 minutes per person.
1,"@AmericanAir - Whoooo Hooooo just crossed 25,367!!! At my current pace I should reach 152,202 for the year."
0,@united Why have you never held a plane for me? #HourDelay #MultipleDoorOpeningAndClosing #DangerOfGettingSnowedIn
1,@JetBlue can't wait! I'll be the one who can't contain herself. 😄
0,@USAirways / @AmericanAir are incompetent.
0,@AmericanAir  ugh Dump us in dfw w/no luggage then Cancelled Flight our flight 3 more times. Sat arrival now Tue?
0,@USAirways does anyone actually work at the dividend miles department? http://t.co/BgtJFmnEOT
0,@USAirways talked to Supervisor Jeanine and she couldn't help me. 45 minutes of talking to her and nothing.
0,"@united you guys suck, 2 1/2 delay to get out of ers and didn't even have curtesy to let me know,  #UnitedAirlines"
0,@USAirways I need to speak with a live person. I've had it with the recordings. I was told on Sat that we'd have our luggage by yest.
0,"@AmericanAir Yes, but should be able to get a push notification via the app if I’m logged in and on a trip. Email/text is so 2010 😥."
1,@united When are you coming back to @IFlyOAKland? You have a huge East Bay customer base due to SFO and *I* miss you!
1,@VirginAmerica thank you! I absolutely will 😎
0,"@SouthwestAir weren't too ""sincere"" when you Cancelled Flighted my flight and made me drive 17 hours to get home.."
0,@SouthwestAir my first flight ever and flight #4251 is already having technical issues. Faaaannntastic.😭
0,@SouthwestAir is Flight 3113 OMA&gt;DEN on 2/21 actually Cancelled Flightled? Been on hold for over an hour and your website says conflicting messages
0,@united very unhappy at no response to complaint emailed on 2nd Feb ref.8441639. Awful customer service!
1,Thank you @united for your prompt assistance.
0,"@united A day Late Flightr, one delayed &amp; one Cancelled Flightled flight, I'm at a gate with no seat assign. Lots of standby ppl also waiting."
0,@USAirways look @Delta has made the right call on CHO. Please evaluate. http://t.co/3KhGjoFgpX
0,@JetBlue that's what they told me half an hour ago
0,"@AmericanAir no vouchers 4 Cancelled Flighted flight due 2 weather. Today's issue, broken tire. No vouchers cause tire was broken by weather. #nomoAA"
0,@USAirways sits on a throne of lies
1,@united Just sent! Thanks :)
0,@americanair 30 minutes since landing - flight 1531 from Miami and no luggage- what's the delay
1,@VirginAmerica Moodlighting is the only way to fly! Best experience EVER! Cool and calming. 💜✈ #MoodlitMonday
1,@JetBlue Thank you for the JetBlue Credit. Nice save :-)
